Source,Nom,Adresse,Code Postal,Ville,code_insee,Catégorie,Label et appellation,Région,N_Département,Domaine,latitude,longitude
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de la Bastide-du-Salat,0,9160.0,La Bastide-du-Salat,09041,Bibliothèque,,Occitanie,09,Lecture publique,43.0566581646663,0.98671726199019
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Betchat,0,9160.0,Betchat,09054,Bibliothèque,,Occitanie,09,Lecture publique,43.0915122237268,1.01150101413274
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque des Cabannes,7 rue principale,9310.0,Les Cabannes,09070,Bibliothèque,,Occitanie,09,Lecture publique,42.7853610919466,1.68696864813118
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Castelnau Durban,0,9420.0,Castelnau-Durban,09082,Bibliothèque,,Occitanie,09,Lecture publique,43.0001023410262,1.33759677706316
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Fabas,0,9230.0,Fabas,09120,Bibliothèque,,Occitanie,09,Lecture publique,43.1083699703756,1.10436855766825
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Mazères,rue de la république,9270.0,Mazères,09185,Bibliothèque,,Occitanie,09,Lecture publique,43.2524568519474,1.67884342360471
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Montégut Plantaurel,campnegre,9120.0,Montégut-Plantaurel,09202,Bibliothèque,,Occitanie,09,Lecture publique,43.0666595700664,1.4859409246173
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Montferrier,rue de la montagne,9300.0,Montferrier,09206,Bibliothèque,,Occitanie,09,Lecture publique,42.89562,1.794374
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Oust,grand'rue,9140.0,Oust,09223,Bibliothèque,,Occitanie,09,Lecture publique,42.8745435878158,1.21619774949854
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Rimont,avenue rhin et danube,9420.0,Rimont,09246,Bibliothèque,,Occitanie,09,Lecture publique,42.9951419107474,1.28105794534028
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Sabarat,7  promenade de l'ario,9350.0,Sabarat,09253,Bibliothèque,,Occitanie,09,Lecture publique,43.09914087301,1.38689775189873
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Solaure - Saint-Étienne,16 rue bossuet,42100.0,Saint-Étienne,42218,Bibliothèque,,Auvergne-Rhône-Alpes,42,Lecture publique,45.4092089809786,4.3868731462491
Ministère de la Culture - Service du livre et de la lecture,Médiathèque intercommunale du Pays de Tarascon,avenue paul joucl,9400.0,Tarascon-sur-Ariège,09306,Bibliothèque,,Occitanie,09,Lecture publique,42.8458121866104,1.60253405909936
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,1 rue jules ferry,10600.0,Barberey-Saint-Sulpice,10030,Bibliothèque,,Grand Est,10,Lecture publique,48.3368598588486,4.03255090396059
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Albert Gabriel,13 rue saint pierre,10200.0,Bar-sur-Aube,10033,Bibliothèque,,Grand Est,10,Lecture publique,48.2332319684079,4.70765309386807
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,rue du general de gaulle,10310.0,Bayel,10035,Bibliothèque,,Grand Est,10,Lecture publique,48.19629688372,4.77761887219765
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,24 route de maraye,10190.0,Bercenay-en-Othe,10037,Bibliothèque,,Grand Est,10,Lecture publique,48.2082865170946,3.89086155240535
Ministère de la Culture - Service du livre et de la lecture,Syndicat Intercommunal des Ecoles,0 impasse de la mediatheque,10320.0,Bouilly,10051,Bibliothèque,,Grand Est,10,Lecture publique,48.1936767105316,3.99320617670467
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,mairie,10500.0,Braux,10059,Bibliothèque,,Grand Est,10,Lecture publique,48.4836515537189,4.47172553720386
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,1 rue de la mairie,10800.0,Buchères,10067,Bibliothèque,,Grand Est,10,Lecture publique,48.2352700238019,4.11024338524867
Ministère de la Culture - Service du livre et de la lecture,MAIRIE - POINT LECTURE,35 rue des grandes communications,10170.0,Chauchigny,10090,Bibliothèque,,Grand Est,10,Lecture publique,48.4223368079805,3.96911071113022
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,mairie,10240.0,Coclois,10101,Bibliothèque,,Grand Est,10,Lecture publique,48.4729610860946,4.33776648118629
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place aime chanet,10270.0,Courteranges,10110,Bibliothèque,,Grand Est,10,Lecture publique,48.2682066942449,4.23788605412138
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,rue des cannes,10210.0,Cussangy,10120,Bibliothèque,,Grand Est,10,Lecture publique,48.0174072850429,4.10326181760393
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,rue saint martin,10350.0,Échemines,10134,Bibliothèque,,Grand Est,10,Lecture publique,48.3864567575734,3.83377499186744
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,rue de la fontaine,10500.0,Épothémont,10139,Bibliothèque,,Grand Est,10,Lecture publique,48.420315854444,4.65789419712285
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale Thibaud De Champagne,4 rue louis pasteur,10130.0,Ervy-le-Châtel,10140,Bibliothèque,,Grand Est,10,Lecture publique,48.0415390767745,3.91326763707621
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,rue eugenie geoffroy,10190.0,Estissac,10142,Bibliothèque,,Grand Est,10,Lecture publique,48.2656269754593,3.80790302396403
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,1 place de la mairie,10210.0,Étourvy,10143,Bibliothèque,,Grand Est,10,Lecture publique,47.9560950918092,4.13144875124527
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,mairie,10400.0,Ferreux-Quincey,10148,Bibliothèque,,Grand Est,10,Lecture publique,48.450152598526,3.61094432759064
Ministère de la Culture - Service du livre et de la lecture,Point Lecture,32 route de soligny les etangs,10400.0,Fontaine-Mâcon,10153,Bibliothèque,,Grand Est,10,Lecture publique,48.464666,3.508634
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,17 bis fbg de champagne,10260.0,Fouchères,10158,Bibliothèque,,Grand Est,10,Lecture publique,48.1493513208038,4.26296332562471
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,2 rue buisson renard,10220.0,Géraudot,10165,Bibliothèque,,Grand Est,10,Lecture publique,48.3083787792843,4.3227099963753
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,place de la mairie,10170.0,Les Grandes-Chapelles,10166,Bibliothèque,,Grand Est,10,Lecture publique,48.4641027503488,4.01705838707124
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,2 rue de la fin,10150.0,Lavau,10191,Bibliothèque,,Grand Est,10,Lecture publique,48.3246143213889,4.08666257213616
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,5 rue rene cassin,10300.0,Macey,10211,Bibliothèque,,Grand Est,10,Lecture publique,48.2927322652228,3.91491600612551
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,90 rue du general de gaulle,10600.0,Mergey,10230,Bibliothèque,,Grand Est,10,Lecture publique,48.385513313959,4.00645330410215
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,6  grande rue,10240.0,Mesnil-Lettre,10236,Bibliothèque,,Grand Est,10,Lecture publique,48.4549519259694,4.26903862210564
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,rue des pretres,10800.0,Moussey,10260,Bibliothèque,,Grand Est,10,Lecture publique,48.2147351483479,4.09390777779181
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,9 rue de l'hotel de ville,10250.0,Mussy-sur-Seine,10261,Bibliothèque,,Grand Est,10,Lecture publique,47.9793709065125,4.49810525751198
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,place de la mairie,10250.0,Neuville-sur-Seine,10262,Bibliothèque,,Grand Est,10,Lecture publique,48.0407897288354,4.41173697032776
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,1 rue du bois,10220.0,Onjon,10270,Bibliothèque,,Grand Est,10,Lecture publique,48.3944346750805,4.28102765199293
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,mairie,10510.0,Origny-le-Sec,10271,Bibliothèque,,Grand Est,10,Lecture publique,48.4646477257645,3.77375614888001
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,mairie,10170.0,Prémierfait,10305,Bibliothèque,,Grand Est,10,Lecture publique,48.5018898875234,4.02660678130854
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,35 rue du général de gaulle,10340.0,Les Riceys,10317,Bibliothèque,,Grand Est,10,Lecture publique,47.9919568262257,4.36600646170761
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque MUNICIPALE,square lucien leclaire,10120.0,Saint-André-les-Vergers,10333,Bibliothèque,,Grand Est,10,Lecture publique,48.2792691549351,4.05404118659067
Ministère de la Culture - Service du livre et de la lecture,Médiathèque,3 rue henri rodin,10180.0,Saint-Lyé,10349,Bibliothèque,,Grand Est,10,Lecture publique,48.3612674463795,4.00375636974622
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,rue georges furier,10260.0,Saint-Parres-lès-Vaudes,10358,Bibliothèque,,Grand Est,10,Lecture publique,48.172318614557,4.21691740869607
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,1 rue edouard herriot,10120.0,Saint-Pouange,10360,Bibliothèque,,Grand Est,10,Lecture publique,48.2272966029129,4.04210710511353
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,12 place de la salle des fetes,10600.0,Savières,10368,Bibliothèque,,Grand Est,10,Lecture publique,48.4074674061471,3.9502343250893
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,7 rue du 14 juillet,10410.0,Thennelières,10375,Bibliothèque,,Grand Est,10,Lecture publique,48.2906977533975,4.1754917485872
Ministère de la Culture - Service du livre et de la lecture,Point Lecture,30 rue du chauffour,10700.0,Torcy-le-Grand,10379,Bibliothèque,,Grand Est,10,Lecture publique,48.533436,4.17139
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,rue des sports,10440.0,Torvilliers,10381,Bibliothèque,,Grand Est,10,Lecture publique,48.2750446564921,3.97650957861445
Ministère de la Culture - Service du livre et de la lecture,POINT LECTURE,8 rue jean monnet,10260.0,Virey-sous-Bar,10437,Bibliothèque,,Grand Est,10,Lecture publique,48.1421853284728,4.3027812107803
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale d'Armissan,rue de la mairie,11110.0,Armissan,11014,Bibliothèque,,Occitanie,11,Lecture publique,43.1867311662926,3.09772483213912
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale d'Arzens,espace achille laugé- lotissement condamine,11290.0,Arzens,11018,Bibliothèque,,Occitanie,11,Lecture publique,43.2006623990174,2.20953355860379
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale d'Axat,place du tilleul,11140.0,Axat,11021,Bibliothèque,,Occitanie,11,Lecture publique,42.8035572219558,2.23530939064053
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Belcaire,2 rue de l'oum,11340.0,Belcaire,11028,Bibliothèque,,Occitanie,11,Lecture publique,42.8153020321329,1.95756101026533
Ministère de la Culture - Service du livre et de la lecture,Mediathèque de Belpech,rue du 8 mai 1945,11420.0,Belpech,11033,Bibliothèque,,Occitanie,11,Lecture publique,43.2005028466556,1.74735110982384
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Bram,1 avenue georges clemenceau,11150.0,Bram,11049,Bibliothèque,,Occitanie,11,Lecture publique,43.2401998662916,2.10964515542533
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Castelnau-d'Aude,15 avenue du languedoc,11700.0,Castelnau-d'Aude,11077,Bibliothèque,,Occitanie,11,Lecture publique,43.2312565834003,2.67338340334306
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Caunes-minervois,ruelle du monestier,11160.0,Caunes-Minervois,11081,Bibliothèque,,Occitanie,11,Lecture publique,43.3261584607544,2.52690343891672
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Couffoulens,3 place jean moulin,11250.0,Couffoulens,11102,Bibliothèque,,Occitanie,11,Lecture publique,43.156114785089,2.3059505614729
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Cournanel,rue des écoles,11300.0,Cournanel,11105,Bibliothèque,,Occitanie,11,Lecture publique,43.0356636289546,2.23677999312153
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Coursan,10 place voltaire,11110.0,Coursan,11106,Bibliothèque,,Occitanie,11,Lecture publique,43.2360188226098,3.05978729057161
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Cruscades,6 avenue des corbières,11200.0,Cruscades,11111,Bibliothèque,,Occitanie,11,Lecture publique,43.1910881373078,2.81654473748624
Ministère de la Culture - Service du livre et de la lecture,Médiathèque municipale Louis Molveau,12 boulevard jean jaurès,11590.0,Cuxac-d'Aude,11116,Bibliothèque,,Occitanie,11,Lecture publique,43.2434479838671,2.99918864084741
Ministère de la Culture - Service du livre et de la lecture,ADHCo Pom's de Davejean,1 rue de la poste,11330.0,Davejean,11117,Bibliothèque,,Occitanie,11,Lecture publique,42.960790302771,2.60609042460128
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Durban-Corbières,avenue de narbonne,11360.0,Durban-Corbières,11124,Bibliothèque,,Occitanie,11,Lecture publique,42.9984953198598,2.82315877445445
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Escueillens-et-Saint-Just-de-Béle,7 promenade de la fontaine,11240.0,Escueillens-et-Saint-Just-de-Bélengard,11128,Bibliothèque,,Occitanie,11,Lecture publique,43.1083590624586,2.02068273811273
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale de Fa,29 avenue de la république,11260.0,Val-du-Faby,11131,Bibliothèque,,Occitanie,11,Lecture publique,42.939176,2.190311
Ministère de la Culture - Service du livre et de la lecture,Médiathèque intercommunale Charles Cros de Fabrezan,1 avenue de la mairie,11200.0,Fabrezan,11132,Bibliothèque,,Occitanie,11,Lecture publique,43.1372159107864,2.70019102098465
Ministère de la Culture - Service du livre et de la lecture,Justine TIMBERT,4 rue de la mairie,11600.0,Fraisse-Cabardès,11156,Bibliothèque,,Occitanie,11,Lecture publique,43.3251751640974,2.2710236380007
Ministère de la Culture - Service du livre et de la lecture,Médiathèque municipale de Gruissan,avenue joseph camp,11430.0,Gruissan,11170,Bibliothèque,,Occitanie,11,Lecture publique,43.1066880693184,3.08776929086951
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Laprade,2 rue de la mairie,11390.0,Laprade,11189,Bibliothèque,,Occitanie,11,Lecture publique,43.4424174230962,2.25854809276835
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Lauraguel,1 avenue des pyrénées,11300.0,Lauraguel,11197,Bibliothèque,,Occitanie,11,Lecture publique,43.0980869166661,2.17409685586691
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Lavalette,8 rue du centre,11290.0,Lavalette,11199,Bibliothèque,,Occitanie,11,Lecture publique,43.1851899620039,2.26693812133508
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Malves-en-Minervois,6 avenue du château,11600.0,Malves-en-Minervois,11215,Bibliothèque,,Occitanie,11,Lecture publique,43.2532766163778,2.44093225452702
